team,game_id,pos,stat,val
Aviators,703,SF,REB,8.0
Aviators,703,SF,AST,32.0
Aviators,703,PF,PTS,9.0
Aviators,703,PF,REB,8.0
Aviators,703,PF,AST,2.0
Aviators,703,C,PTS,17.0
Aviators,703,C,REB,11.0
Aviators,703,C,AST,6.0
Aviators,720,PG,PTS,5.0
Aviators,720,PG,REB,1.0
Aviators,720,PG,AST,18.0
Aviators,720,SG,PTS,28.0
Aviators,720,SG,REB,2.0
Aviators,720,SG,AST,9.0
Aviators,720,SF,PTS,26.0
Aviators,720,SF,REB,2.0
Aviators,720,SF,AST,17.0
Aviators,720,PF,PTS,6.0
Aviators,720,PF,REB,17.0
Aviators,720,PF,AST,16.0
Aviators,720,C,PTS,23.0
Aviators,720,C,REB,18.0
Aviators,720,C,AST,11.0
Aviators,736,PG,PTS,15.0
Aviators,736,PG,REB,21.0
Aviators,736,PG,AST,3.0
Aviators,736,SG,PTS,28.0
Aviators,736,SG,REB,14.0
Aviators,736,SG,AST,4.0
Aviators,736,SF,PTS,17.0
Aviators,736,SF,REB,4.0
Aviators,736,SF,AST,18.0
Aviators,736,PF,PTS,25.0
Aviators,736,PF,REB,4.0
Aviators,736,PF,AST,17.0
Aviators,736,C,PTS,5.0
Aviators,736,C,REB,2.0
Aviators,736,C,AST,5.0
Aviators,751,PG,PTS,9.0
Aviators,751,PG,REB,18.0
Aviators,751,PG,AST,11.0
Aviators,751,SG,PTS,18.0
Aviators,751,SG,REB,2.0
Aviators,751,SG,AST,2.0
Aviators,751,SF,PTS,21.0
Aviators,751,SF,REB,5.0
Aviators,751,SF,AST,16.0
Aviators,751,PF,PTS,21.0
Aviators,751,PF,REB,2.0
Aviators,751,PF,AST,16.0
Aviators,751,C,PTS,26.0
Aviators,751,C,REB,7.0
Aviators,751,C,AST,6.0
Aviators,765,PG,PTS,16.0
Aviators,765,PG,REB,8.0
Aviators,765,PG,AST,11.0
Aviators,765,SG,PTS,13.0
Aviators,765,SG,REB,33.0
Aviators,765,SG,AST,15.0
Aviators,765,SF,PTS,39.0
Aviators,765,SF,REB,13.0
Aviators,765,SF,AST,7.0
Aviators,765,PF,PTS,13.0
Aviators,765,PF,REB,6.0
Aviators,765,PF,AST,17.0
Aviators,765,C,PTS,18.0
Aviators,765,C,REB,10.0
Aviators,765,C,AST,11.0
Aviators,779,PG,PTS,23.0
Aviators,779,PG,REB,12.0
Aviators,779,PG,AST,5.0
Aviators,779,SG,PTS,6.0
Aviators,779,SG,REB,7.0
Aviators,779,SG,AST,9.0
Aviators,779,SF,PTS,22.0
Aviators,779,SF,REB,4.0
Aviators,779,SF,AST,2.0
Aviators,779,PF,PTS,18.0
Aviators,779,PF,REB,14.0
Aviators,779,PF,AST,3.0
Aviators,779,C,PTS,34.0
Aviators,779,C,REB,3.0
Aviators,779,C,AST,6.0
Aviators,780,PG,PTS,8.0
Aviators,780,PG,REB,3.0
Aviators,780,PG,AST,5.0
Aviators,780,SG,PTS,24.0
Aviators,780,SG,REB,7.0
Aviators,780,SG,AST,2.0
Aviators,780,SF,PTS,12.0
Aviators,780,SF,REB,2.0
Aviators,780,SF,AST,17.0
Aviators,780,PF,PTS,14.0
Aviators,780,PF,REB,1.0
Aviators,780,PF,AST,16.0
Aviators,780,C,PTS,6.0
Aviators,780,C,REB,9.0
Aviators,780,C,AST,9.0
Aviators,781,PG,PTS,25.0
Aviators,781,PG,REB,2.0
Aviators,781,PG,AST,8.0
Aviators,781,SG,PTS,7.0
Aviators,781,SG,REB,20.0
Aviators,781,SG,AST,16.0
Aviators,781,SF,PTS,37.0
Aviators,781,SF,REB,8.0
Aviators,781,SF,AST,23.0
Aviators,781,PF,PTS,27.0
Aviators,781,PF,REB,15.0
Aviators,781,PF,AST,6.0
Aviators,781,C,PTS,25.0
Aviators,781,C,REB,5.0
Aviators,781,C,AST,2.0
Aviators,782,PG,PTS,9.0
Aviators,782,PG,REB,9.0
Aviators,782,PG,AST,7.0
Aviators,782,SG,PTS,12.0
Aviators,782,SG,REB,15.0
Aviators,782,SG,AST,2.0
Aviators,782,SF,PTS,24.0
Aviators,782,SF,REB,12.0
Aviators,782,SF,AST,9.0
Aviators,782,PF,PTS,10.0
Aviators,782,PF,REB,7.0
Aviators,782,PF,AST,7.0
Aviators,782,C,PTS,20.0
Aviators,782,C,REB,15.0
Aviators,782,C,AST,6.0
Aviators,783,PG,PTS,22.0
Aviators,783,PG,REB,24.0
Aviators,783,PG,AST,8.0
Aviators,783,SG,PTS,24.0
Aviators,783,SG,REB,11.0
Aviators,783,SG,AST,12.0
Aviators,783,SF,PTS,26.0
Aviators,783,SF,REB,10.0
Aviators,783,SF,AST,12.0
Aviators,783,PF,PTS,18.0
Aviators,783,PF,REB,12.0
Aviators,783,PF,AST,8.0
Aviators,783,C,PTS,26.0
Aviators,783,C,REB,11.0
Aviators,783,C,AST,14.0
Aviators,784,PG,PTS,13.0
Aviators,784,PG,REB,7.0
Aviators,784,PG,AST,19.0
Aviators,784,SG,PTS,14.0
Aviators,784,SG,REB,21.0
Aviators,784,SG,AST,1.0
Aviators,784,SF,PTS,8.0
Aviators,784,SF,REB,18.0
Aviators,784,SF,AST,11.0
Aviators,784,PF,PTS,32.0
Aviators,784,PF,REB,21.0
Aviators,784,PF,AST,2.0
Aviators,784,C,PTS,12.0
Aviators,784,C,REB,18.0
Aviators,784,C,AST,6.0
Aviators,785,PG,PTS,5.0
Aviators,785,PG,REB,14.0
Aviators,785,PG,AST,5.0
Aviators,785,SG,PTS,13.0
Aviators,785,SG,REB,2.0
Aviators,785,SG,AST,29.0
Aviators,785,SF,PTS,14.0
Aviators,785,SF,REB,11.0
Aviators,785,SF,AST,5.0
Aviators,785,PF,PTS,3.0
Aviators,785,PF,REB,16.0
Aviators,785,PF,AST,5.0
Aviators,785,C,PTS,16.0
Aviators,785,C,REB,10.0
Aviators,785,C,AST,15.0
Aviators,786,PG,PTS,33.0
Aviators,786,PG,REB,17.0
Aviators,786,PG,AST,12.0
Aviators,786,SG,PTS,26.0
Aviators,786,SG,REB,24.0
Aviators,786,SG,AST,1.0
Aviators,786,SF,PTS,21.0
Aviators,786,SF,REB,31.0
Aviators,786,SF,AST,4.0
Aviators,786,PF,PTS,19.0
Aviators,786,PF,REB,19.0
Aviators,786,PF,AST,3.0
Aviators,786,C,PTS,5.0
Aviators,786,C,REB,8.0
Aviators,786,C,AST,5.0
Aviators,787,PG,PTS,9.0
Aviators,787,PG,REB,23.0
Aviators,787,PG,AST,14.0
Aviators,787,SG,PTS,9.0
Aviators,787,SG,REB,12.0
Aviators,787,SG,AST,19.0
Aviators,787,SF,PTS,15.0
Aviators,787,SF,REB,6.0
Aviators,787,SF,AST,5.0
Aviators,787,PF,PTS,15.0
Aviators,787,PF,REB,9.0
Aviators,787,PF,AST,2.0
Aviators,787,C,PTS,16.0
Aviators,787,C,REB,6.0
Aviators,787,C,AST,5.0
Aviators,788,PG,PTS,27.0
Aviators,788,PG,REB,14.0
Aviators,788,PG,AST,25.0
Aviators,788,SG,PTS,22.0
Aviators,788,SG,REB,30.0
Aviators,788,SG,AST,9.0
Aviators,788,SF,PTS,21.0
Aviators,788,SF,REB,1.0
Aviators,788,SF,AST,7.0
Aviators,788,PF,PTS,13.0
Aviators,788,PF,REB,4.0
Aviators,788,PF,AST,16.0
Aviators,788,C,PTS,16.0
Aviators,788,C,REB,30.0
Aviators,788,C,AST,14.0
Aviators,789,PG,PTS,18.0
Aviators,789,PG,REB,6.0
Aviators,789,PG,AST,4.0
Aviators,789,SG,PTS,16.0
Aviators,789,SG,REB,8.0
Aviators,789,SG,AST,2.0
Aviators,789,SF,PTS,19.0
Aviators,789,SF,REB,18.0
Aviators,789,SF,AST,2.0
Aviators,789,PF,PTS,8.0
Aviators,789,PF,REB,1.0
Aviators,789,PF,AST,4.0
Aviators,789,C,PTS,20.0
Aviators,789,C,REB,1.0
Aviators,789,C,AST,2.0
Aviators,790,PG,PTS,32.0
Aviators,790,PG,REB,2.0
Aviators,790,PG,AST,21.0
Aviators,790,SG,PTS,36.0
Aviators,790,SG,REB,6.0
Aviators,790,SG,AST,7.0
Aviators,790,SF,PTS,24.0
Aviators,790,SF,REB,6.0
Aviators,790,SF,AST,1.0
Aviators,790,PF,PTS,9.0
Aviators,790,PF,REB,12.0
Aviators,790,PF,AST,9.0
Aviators,790,C,PTS,3.0
Aviators,790,C,REB,5.0
Aviators,790,C,AST,18.0
Aviators,791,PG,PTS,2.0
Aviators,791,PG,REB,11.0
Aviators,791,PG,AST,16.0
Aviators,791,SG,PTS,22.0
Aviators,791,SG,REB,7.0
Aviators,791,SG,AST,8.0
Aviators,791,SF,PTS,22.0
Aviators,791,SF,REB,23.0
Aviators,791,SF,AST,15.0
Aviators,791,PF,PTS,1.0
Aviators,791,PF,REB,6.0
Aviators,791,PF,AST,9.0
Aviators,791,C,PTS,13.0
Aviators,791,C,REB,1.0
Aviators,791,C,AST,4.0
Bison,16,PG,PTS,3.0
Bison,16,PG,REB,2.0
Bison,16,PG,AST,14.0
Bison,16,SG,PTS,37.0
Bison,16,SG,REB,13.0
Bison,16,SG,AST,7.0
Bison,16,SF,PTS,12.0
Bison,16,SF,REB,4.0
Bison,16,SF,AST,13.0
Bison,16,PF,PTS,25.0
Bison,16,PF,REB,3.0
Bison,16,PF,AST,17.0
Bison,16,C,PTS,19.0
Bison,16,C,REB,9.0
Bison,16,C,AST,2.0
Bison,44,PG,PTS,24.0
Bison,44,PG,REB,2.0
Bison,44,PG,AST,7.0
Bison,44,SG,PTS,16.0
Bison,44,SG,REB,7.0
Bison,44,SG,AST,1.0
Bison,44,SF,PTS,25.0
Bison,44,SF,REB,7.0
Bison,44,SF,AST,9.0
Bison,44,PF,PTS,31.0
Bison,44,PF,REB,4.0
Bison,44,PF,AST,10.0
Bison,44,C,PTS,12.0
Bison,44,C,REB,8.0
Bison,44,C,AST,12.0
Bison,71,PG,PTS,20.0
Bison,71,PG,REB,14.0
Bison,71,PG,AST,5.0
Bison,71,SG,PTS,2.0
Bison,71,SG,REB,11.0
Bison,71,SG,AST,1.0
Bison,71,SF,PTS,12.0
Bison,71,SF,REB,8.0
Bison,71,SF,AST,17.0
Bison,71,PF,PTS,10.0
Bison,71,PF,REB,5.0
Bison,71,PF,AST,18.0
Bison,71,C,PTS,6.0
Bison,71,C,REB,19.0
Bison,71,C,AST,1.0
Bison,97,PG,PTS,15.0
Bison,97,PG,REB,4.0
Bison,97,PG,AST,7.0
Bison,97,SG,PTS,24.0
Bison,97,SG,REB,15.0
Bison,97,SG,AST,10.0
Bison,97,SF,PTS,12.0
Bison,97,SF,REB,18.0
Bison,97,SF,AST,2.0
Bison,97,PF,PTS,24.0
Bison,97,PF,REB,5.0
Bison,97,PF,AST,19.0
Bison,97,C,PTS,2.0
Bison,97,C,REB,20.0
Bison,97,C,AST,12.0
Bison,122,PG,PTS,7.0
Bison,122,PG,REB,17.0
Bison,122,PG,AST,1.0
Bison,122,SG,PTS,8.0
Bison,122,SG,REB,21.0
Bison,122,SG,AST,18.0
Bison,122,SF,PTS,9.0
Bison,122,SF,REB,23.0
Bison,122,SF,AST,2.0
Bison,122,PF,PTS,27.0
Bison,122,PF,REB,15.0
Bison,122,PF,AST,2.0
Bison,122,C,PTS,10.0
Bison,122,C,REB,21.0
Bison,122,C,AST,8.0
Bison,146,PG,PTS,27.0
Bison,146,PG,REB,3.0
Bison,146,PG,AST,12.0
Bison,146,SG,PTS,17.0
Bison,146,SG,REB,6.0
Bison,146,SG,AST,10.0
Bison,146,SF,PTS,10.0
Bison,146,SF,REB,4.0
Bison,146,SF,AST,3.0
Bison,146,PF,PTS,4.0
Bison,146,PF,REB,3.0
Bison,146,PF,AST,19.0
Bison,146,C,PTS,14.0
Bison,146,C,REB,18.0
Bison,146,C,AST,1.0
Bison,169,PG,PTS,8.0
Bison,169,PG,REB,9.0
Bison,169,PG,AST,7.0
Bison,169,SG,PTS,2.0
Bison,169,SG,REB,8.0
Bison,169,SG,AST,12.0
Bison,169,SF,PTS,13.0
Bison,169,SF,REB,2.0
Bison,169,SF,AST,15.0
Bison,169,PF,PTS,12.0
Bison,169,PF,REB,1.0
Bison,169,PF,AST,17.0
Bison,169,C,PTS,3.0
Bison,169,C,REB,4.0
Bison,169,C,AST,5.0
Bison,191,PG,PTS,29.0
Bison,191,PG,REB,10.0
Bison,191,PG,AST,10.0
Bison,191,SG,PTS,21.0
Bison,191,SG,REB,6.0
Bison,191,SG,AST,6.0
Bison,191,SF,PTS,25.0
Bison,191,SF,REB,7.0
Bison,191,SF,AST,2.0
Bison,191,PF,PTS,24.0
Bison,191,PF,REB,3.0
Bison,191,PF,AST,2.0
Bison,191,C,PTS,29.0
Bison,191,C,REB,7.0
Bison,191,C,AST,14.0
Bison,212,PG,PTS,17.0
Bison,212,PG,REB,9.0
Bison,212,PG,AST,12.0
Bison,212,SG,PTS,11.0
Bison,212,SG,REB,16.0
Bison,212,SG,AST,13.0
Bison,212,SF,PTS,14.0
Bison,212,SF,REB,20.0
Bison,212,SF,AST,11.0
Bison,212,PF,PTS,14.0
Bison,212,PF,REB,8.0
Bison,212,PF,AST,2.0
Bison,212,C,PTS,11.0
Bison,212,C,REB,14.0
Bison,212,C,AST,25.0
Bison,232,PG,PTS,1.0
Bison,232,PG,REB,5.0
Bison,232,PG,AST,9.0
Bison,232,SG,PTS,9.0
Bison,232,SG,REB,19.0
Bison,232,SG,AST,17.0
Bison,232,SF,PTS,8.0
Bison,232,SF,REB,23.0
Bison,232,SF,AST,8.0
Bison,232,PF,PTS,13.0
Bison,232,PF,REB,25.0
Bison,232,PF,AST,13.0
Bison,232,C,PTS,7.0
Bison,232,C,REB,1.0
Bison,232,C,AST,4.0
Bison,251,PG,PTS,12.0
Bison,251,PG,REB,1.0
Bison,251,PG,AST,7.0
Bison,251,SG,PTS,14.0
Bison,251,SG,REB,21.0
Bison,251,SG,AST,19.0
Bison,251,SF,PTS,13.0
Bison,251,SF,REB,9.0
Bison,251,SF,AST,5.0
Bison,251,PF,PTS,13.0
Bison,251,PF,REB,10.0
Bison,251,PF,AST,16.0
Bison,251,C,PTS,34.0
Bison,251,C,REB,12.0
Bison,251,C,AST,9.0
Bison,269,PG,PTS,14.0
Bison,269,PG,REB,9.0
Bison,269,PG,AST,10.0
Bison,269,SG,PTS,10.0
Bison,269,SG,REB,2.0
Bison,269,SG,AST,17.0
Bison,269,SF,PTS,5.0
Bison,269,SF,REB,16.0
Bison,269,SF,AST,5.0
Bison,269,PF,PTS,21.0
Bison,269,PF,REB,10.0
Bison,269,PF,AST,12.0
Bison,269,C,PTS,13.0
Bison,269,C,REB,10.0
Bison,269,C,AST,21.0
Bison,286,PG,PTS,24.0
Bison,286,PG,REB,12.0
Bison,286,PG,AST,21.0
Bison,286,SG,PTS,8.0
Bison,286,SG,REB,18.0
Bison,286,SG,AST,18.0
Bison,286,SF,PTS,7.0
Bison,286,SF,REB,15.0
Bison,286,SF,AST,11.0
Bison,286,PF,PTS,4.0
Bison,286,PF,REB,12.0
Bison,286,PF,AST,5.0
Bison,286,C,PTS,7.0
Bison,286,C,REB,2.0
Bison,286,C,AST,3.0
Bison,302,PG,PTS,10.0
Bison,302,PG,REB,3.0
Bison,302,PG,AST,9.0
Bison,302,SG,PTS,28.0
Bison,302,SG,REB,16.0
Bison,302,SG,AST,15.0
Bison,302,SF,PTS,6.0
Bison,302,SF,REB,9.0
Bison,302,SF,AST,8.0
Bison,302,PF,PTS,17.0
Bison,302,PF,REB,10.0
Bison,302,PF,AST,2.0
Bison,302,C,PTS,16.0
Bison,302,C,REB,23.0
Bison,302,C,AST,8.0
Bison,317,PG,PTS,11.0
Bison,317,PG,REB,9.0
Bison,317,PG,AST,1.0
Bison,317,SG,PTS,18.0
Bison,317,SG,REB,5.0
Bison,317,SG,AST,10.0
Bison,317,SF,PTS,12.0
Bison,317,SF,REB,5.0
Bison,317,SF,AST,3.0
Bison,317,PF,PTS,12.0
Bison,317,PF,REB,3.0
Bison,317,PF,AST,22.0
Bison,317,C,PTS,18.0
Bison,317,C,REB,18.0
Bison,317,C,AST,25.0
Bison,331,PG,PTS,23.0
Bison,331,PG,REB,12.0
Bison,331,PG,AST,20.0
Bison,331,SG,PTS,11.0
Bison,331,SG,REB,13.0
Bison,331,SG,AST,8.0
Bison,331,SF,PTS,6.0
Bison,331,SF,REB,1.0
Bison,331,SF,AST,4.0
Bison,331,PF,PTS,13.0
Bison,331,PF,REB,18.0
Bison,331,PF,AST,9.0
Bison,331,C,PTS,14.0
Bison,331,C,REB,18.0
Bison,331,C,AST,2.0
Bison,344,PG,PTS,18.0
Bison,344,PG,REB,18.0
Bison,344,PG,AST,24.0
Bison,344,SG,PTS,35.0
Bison,344,SG,REB,12.0
Bison,344,SG,AST,13.0
Bison,344,SF,PTS,14.0
Bison,344,SF,REB,6.0
Bison,344,SF,AST,7.0
Bison,344,PF,PTS,22.0
Bison,344,PF,REB,12.0
Bison,344,PF,AST,8.0
Bison,344,C,PTS,12.0
Bison,344,C,REB,12.0
Bison,344,C,AST,23.0
Bison,357,PG,PTS,3.0
Bison,357,PG,REB,1.0
Bison,357,PG,AST,6.0
Bison,357,SG,PTS,18.0
Bison,357,SG,REB,13.0
Bison,357,SG,AST,1.0
Bison,357,SF,PTS,28.0
Bison,357,SF,REB,12.0
Bison,357,SF,AST,5.0
Bison,357,PF,PTS,17.0
Bison,357,PF,REB,10.0
Bison,357,PF,AST,24.0
Bison,357,C,PTS,17.0
Bison,357,C,REB,10.0
Bison,357,C,AST,11.0
Bison,358,PG,PTS,13.0
Bison,358,PG,REB,42.0
Bison,358,PG,AST,16.0
Bison,358,SG,PTS,27.0
Bison,358,SG,REB,9.0
Bison,358,SG,AST,14.0
Bison,358,SF,PTS,9.0
Bison,358,SF,REB,13.0
Bison,358,SF,AST,8.0
Bison,358,PF,PTS,28.0
Bison,358,PF,REB,15.0
Bison,358,PF,AST,4.0
Bison,358,C,PTS,19.0
Bison,358,C,REB,3.0
Bison,358,C,AST,5.0
Bison,359,PG,PTS,13.0
Bison,359,PG,REB,4.0
Bison,359,PG,AST,1.0
Bison,359,SG,PTS,22.0
Bison,359,SG,REB,3.0
Bison,359,SG,AST,18.0
Bison,359,SF,PTS,2.0
Bison,359,SF,REB,16.0
Bison,359,SF,AST,13.0
Bison,359,PF,PTS,18.0
Bison,359,PF,REB,9.0
Bison,359,PF,AST,9.0
Bison,359,C,PTS,12.0
Bison,359,C,REB,6.0
Bison,359,C,AST,19.0
Bison,360,PG,PTS,5.0
Bison,360,PG,REB,8.0
Bison,360,PG,AST,3.0
Bison,360,SG,PTS,18.0
Bison,360,SG,REB,6.0
Bison,360,SG,AST,8.0
Bison,360,SF,PTS,10.0
Bison,360,SF,REB,16.0
Bison,360,SF,AST,28.0
Bison,360,PF,PTS,20.0
Bison,360,PF,REB,17.0
Bison,360,PF,AST,2.0
Bison,360,C,PTS,8.0
Bison,360,C,REB,13.0
Bison,360,C,AST,13.0
Bison,361,PG,PTS,10.0
Bison,361,PG,REB,16.0
Bison,361,PG,AST,21.0
Bison,361,SG,PTS,18.0
Bison,361,SG,REB,7.0
Bison,361,SG,AST,4.0
Bison,361,SF,PTS,5.0
Bison,361,SF,REB,10.0
Bison,361,SF,AST,9.0
Bison,361,PF,PTS,20.0
Bison,361,PF,REB,8.0
Bison,361,PF,AST,7.0
Bison,361,C,PTS,17.0
Bison,361,C,REB,4.0
Bison,361,C,AST,6.0
Bison,362,PG,PTS,10.0
Bison,362,PG,REB,7.0
Bison,362,PG,AST,8.0
Bison,362,SG,PTS,1.0
Bison,362,SG,REB,9.0
Bison,362,SG,AST,2.0
Bison,362,SF,PTS,10.0
Bison,362,SF,REB,5.0
Bison,362,SF,AST,14.0
Bison,362,PF,PTS,12.0
Bison,362,PF,REB,3.0
Bison,362,PF,AST,10.0
Bison,362,C,PTS,7.0
Bison,362,C,REB,8.0
Bison,362,C,AST,2.0
Bison,363,PG,PTS,4.0
Bison,363,PG,REB,4.0
Bison,363,PG,AST,2.0
Bison,363,SG,PTS,24.0
Bison,363,SG,REB,8.0
Bison,363,SG,AST,7.0
Bison,363,SF,PTS,2.0
Bison,363,SF,REB,3.0
Bison,363,SF,AST,2.0
Bison,363,PF,PTS,4.0
Bison,363,PF,REB,20.0
Bison,363,PF,AST,14.0
Bison,363,C,PTS,8.0
Bison,363,C,REB,8.0
Bison,363,C,AST,3.0
Bison,364,PG,PTS,6.0
Bison,364,PG,REB,7.0
Bison,364,PG,AST,7.0
Bison,364,SG,PTS,13.0
Bison,364,SG,REB,1.0
Bison,364,SG,AST,28.0
Bison,364,SF,PTS,8.0
Bison,364,SF,REB,4.0
Bison,364,SF,AST,12.0
Bison,364,PF,PTS,21.0
Bison,364,PF,REB,9.0
Bison,364,PF,AST,6.0
Bison,364,C,PTS,10.0
Bison,364,C,REB,1.0
Bison,364,C,AST,14.0
Bison,365,PG,PTS,21.0
Bison,365,PG,REB,21.0
Bison,365,PG,AST,14.0
Bison,365,SG,PTS,21.0
Bison,365,SG,REB,4.0
Bison,365,SG,AST,4.0
Bison,365,SF,PTS,8.0
Bison,365,SF,REB,13.0
Bison,365,SF,AST,3.0
Bison,365,PF,PTS,31.0
Bison,365,PF,REB,9.0
Bison,365,PF,AST,14.0
Bison,365,C,PTS,17.0
Bison,365,C,REB,3.0
Bison,365,C,AST,9.0
Bison,366,PG,PTS,6.0
Bison,366,PG,REB,4.0
Bison,366,PG,AST,18.0
Bison,366,SG,PTS,19.0
Bison,366,SG,REB,22.0
Bison,366,SG,AST,11.0
Bison,366,SF,PTS,4.0
Bison,366,SF,REB,15.0
Bison,366,SF,AST,7.0
Bison,366,PF,PTS,16.0
Bison,366,PF,REB,4.0
Bison,366,PF,AST,33.0
Bison,366,C,PTS,27.0
Bison,366,C,REB,5.0
Bison,366,C,AST,1.0
Bison,367,PG,PTS,7.0
Bison,367,PG,REB,6.0
Bison,367,PG,AST,2.0
Bison,367,SG,PTS,16.0
Bison,367,SG,REB,5.0
Bison,367,SG,AST,2.0
Bison,367,SF,PTS,17.0
Bison,367,SF,REB,5.0
Bison,367,SF,AST,2.0
Bison,367,PF,PTS,29.0
Bison,367,PF,REB,16.0
Bison,367,PF,AST,12.0
Bison,367,C,PTS,2.0
Bison,367,C,REB,16.0
Bison,367,C,AST,9.0
Bison,368,PG,PTS,2.0
Bison,368,PG,REB,22.0
Bison,368,PG,AST,5.0
Bison,368,SG,PTS,7.0
Bison,368,SG,REB,2.0
Bison,368,SG,AST,14.0
Bison,368,SF,PTS,3.0
Bison,368,SF,REB,4.0
Bison,368,SF,AST,1.0
Bison,368,PF,PTS,15.0
Bison,368,PF,REB,5.0
Bison,368,PF,AST,16.0
Bison,368,C,PTS,11.0
Bison,368,C,REB,2.0
Bison,368,C,AST,16.0
Bison,451,PG,PTS,4.0
Bison,451,PG,REB,13.0
Bison,451,PG,AST,4.0
Bison,451,SG,PTS,28.0
Bison,451,SG,REB,5.0
Bison,451,SG,AST,2.0
Bison,451,SF,PTS,20.0
Bison,451,SF,REB,13.0
Bison,451,SF,AST,1.0
Bison,451,PF,PTS,7.0
Bison,451,PF,REB,7.0
Bison,451,PF,AST,6.0
Bison,451,C,PTS,6.0
Bison,451,C,REB,5.0
Bison,451,C,AST,17.0
Bison,479,PG,PTS,13.0
Bison,479,PG,REB,2.0
Bison,479,PG,AST,16.0
Bison,479,SG,PTS,15.0
Bison,479,SG,REB,1.0
Bison,479,SG,AST,6.0
Bison,479,SF,PTS,7.0
Bison,479,SF,REB,9.0
Bison,479,SF,AST,11.0
Bison,479,PF,PTS,10.0
Bison,479,PF,REB,16.0
Bison,479,PF,AST,8.0
Bison,479,C,PTS,36.0
Bison,479,C,REB,3.0
Bison,479,C,AST,11.0
Bison,506,PG,PTS,4.0
Bison,506,PG,REB,7.0
Bison,506,PG,AST,16.0
Bison,506,SG,PTS,16.0
Bison,506,SG,REB,10.0
Bison,506,SG,AST,5.0
Bison,506,SF,PTS,5.0
Bison,506,SF,REB,11.0
Bison,506,SF,AST,26.0
Bison,506,PF,PTS,5.0
Bison,506,PF,REB,14.0
Bison,506,PF,AST,6.0
Bison,506,C,PTS,7.0
Bison,506,C,REB,16.0
Bison,506,C,AST,6.0
Bison,532,PG,PTS,10.0
Bison,532,PG,REB,8.0
Bison,532,PG,AST,12.0
Bison,532,SG,PTS,18.0
Bison,532,SG,REB,19.0
Bison,532,SG,AST,21.0
Bison,532,SF,PTS,12.0
Bison,532,SF,REB,15.0
Bison,532,SF,AST,2.0
Bison,532,PF,PTS,16.0
Bison,532,PF,REB,8.0
Bison,532,PF,AST,7.0
Bison,532,C,PTS,7.0
Bison,532,C,REB,2.0
Bison,532,C,AST,1.0
Bison,557,PG,PTS,28.0
Bison,557,PG,REB,1.0
Bison,557,PG,AST,27.0
Bison,557,SG,PTS,13.0
Bison,557,SG,REB,8.0
Bison,557,SG,AST,2.0
Bison,557,SF,PTS,22.0
Bison,557,SF,REB,6.0
Bison,557,SF,AST,11.0
Bison,557,PF,PTS,4.0
Bison,557,PF,REB,1.0
Bison,557,PF,AST,14.0
Bison,557,C,PTS,19.0
Bison,557,C,REB,6.0
Bison,557,C,AST,16.0
Bison,581,PG,PTS,24.0
Bison,581,PG,REB,23.0
Bison,581,PG,AST,3.0
Bison,581,SG,PTS,13.0
Bison,581,SG,REB,11.0
Bison,581,SG,AST,2.0
Bison,581,SF,PTS,17.0
Bison,581,SF,REB,1.0
Bison,581,SF,AST,14.0
Bison,581,PF,PTS,12.0
Bison,581,PF,REB,29.0
Bison,581,PF,AST,12.0
Bison,581,C,PTS,3.0
Bison,581,C,REB,12.0
Bison,581,C,AST,9.0
Bison,604,PG,PTS,8.0
Bison,604,PG,REB,12.0
Bison,604,PG,AST,13.0
Bison,604,SG,PTS,7.0
Bison,604,SG,REB,25.0
Bison,604,SG,AST,3.0
Bison,604,SF,PTS,19.0
Bison,604,SF,REB,9.0
Bison,604,SF,AST,2.0
Bison,604,PF,PTS,11.0
Bison,604,PF,REB,21.0
Bison,604,PF,AST,2.0
Bison,604,C,PTS,7.0
Bison,604,C,REB,21.0
Bison,604,C,AST,1.0
Bison,626,PG,PTS,29.0
Bison,626,PG,REB,16.0
Bison,626,PG,AST,16.0
Bison,626,SG,PTS,37.0
Bison,626,SG,REB,27.0
Bison,626,SG,AST,19.0
Bison,626,SF,PTS,12.0
Bison,626,SF,REB,13.0
Bison,626,SF,AST,8.0
Bison,626,PF,PTS,1.0
Bison,626,PF,REB,6.0
Bison,626,PF,AST,14.0
Bison,626,C,PTS,10.0
Bison,626,C,REB,11.0
Bison,626,C,AST,6.0
Bison,647,PG,PTS,7.0
Bison,647,PG,REB,12.0
Bison,647,PG,AST,2.0
Bison,647,SG,PTS,11.0
Bison,647,SG,REB,4.0
Bison,647,SG,AST,7.0
Bison,647,SF,PTS,16.0
Bison,647,SF,REB,19.0
Bison,647,SF,AST,2.0
Bison,647,PF,PTS,22.0
Bison,647,PF,REB,3.0
Bison,647,PF,AST,16.0
Bison,647,C,PTS,6.0
Bison,647,C,REB,7.0
Bison,647,C,AST,3.0
Bison,667,PG,PTS,14.0
Bison,667,PG,REB,3.0
Bison,667,PG,AST,22.0
Bison,667,SG,PTS,11.0
Bison,667,SG,REB,18.0
Bison,667,SG,AST,3.0
Bison,667,SF,PTS,19.0
Bison,667,SF,REB,16.0
Bison,667,SF,AST,3.0
Bison,667,PF,PTS,22.0
Bison,667,PF,REB,7.0
Bison,667,PF,AST,18.0
Bison,667,C,PTS,11.0
Bison,667,C,REB,9.0
Bison,667,C,AST,13.0
Bison,686,PG,PTS,12.0
Bison,686,PG,REB,1.0
